N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_b3_cliff_both_FW_E,wu_b3_cliff_both_FW_W,wu_b3_meter_fd3_R_D_E_base,wu_b3_meter_fd3_R_D_E_cliffup,wu_b3_meter_fd3_R_D_E_curv,wu_b3_meter_fd3_R_D_E_hi,wu_b3_meter_fd3_R_D_E_lo,wu_b3_meter_fd3_R_D_E_nonlin,wu_b3_meter_fd3_R_D_W_base,wu_b3_meter_fd3_R_D_W_cliffup,wu_b3_meter_fd3_R_D_W_curv,wu_b3_meter_fd3_R_D_W_hi,wu_b3_meter_fd3_R_D_W_lo,wu_b3_meter_fd3_R_D_W_nonlin,wu_b3_meter_fd3_R_F_E_base,wu_b3_meter_fd3_R_F_E_cliffup,wu_b3_meter_fd3_R_F_E_curv,wu_b3_meter_fd3_R_F_E_hi,wu_b3_meter_fd3_R_F_E_lo,wu_b3_meter_fd3_R_F_E_nonlin,wu_b3_meter_fd3_R_F_W_base,wu_b3_meter_fd3_R_F_W_cliffup,wu_b3_meter_fd3_R_F_W_curv,wu_b3_meter_fd3_R_F_W_hi,wu_b3_meter_fd3_R_F_W_lo,wu_b3_meter_fd3_R_F_W_nonlin,wu_b3_meter_price_R_D_E,wu_b3_meter_price_R_D_W,wu_b3_meter_price_R_F_E,wu_b3_meter_price_R_F_W,wu_b3_meter_price_enabled,wu_b3_meter_price_ref_R_D_E,wu_b3_meter_price_ref_R_D_W,wu_b3_meter_price_ref_R_F_E,wu_b3_meter_price_ref_R_F_W,wu_b3_release_ratio_FW_E,wu_b3_release_ratio_FW_W,wu_b3_release_refresh,wu_b3_vsl_price_FW_E__seg0,wu_b3_vsl_price_FW_E__seg1,wu_b3_vsl_price_FW_E__seg2,wu_b3_vsl_price_FW_E__seg3,wu_b3_vsl_price_FW_E__seg4,wu_b3_vsl_price_FW_E__seg5,wu_b3_vsl_price_FW_E__seg6,wu_b3_vsl_price_FW_E__seg7,wu_b3_vsl_price_FW_W__seg0,wu_b3_vsl_price_FW_W__seg1,wu_b3_vsl_price_FW_W__seg2,wu_b3_vsl_price_FW_W__seg3,wu_b3_vsl_price_FW_W__seg4,wu_b3_vsl_price_FW_W__seg5,wu_b3_vsl_price_FW_W__seg6,wu_b3_vsl_price_FW_W__seg7,wu_b3_vsl_price_enabled,wu_b3_vsl_price_ref_FW_E__seg0,wu_b3_vsl_price_ref_FW_E__seg1,wu_b3_vsl_price_ref_FW_E__seg2,wu_b3_vsl_price_ref_FW_E__seg3,wu_b3_vsl_price_ref_FW_E__seg4,wu_b3_vsl_price_ref_FW_E__seg5,wu_b3_vsl_price_ref_FW_E__seg6,wu_b3_vsl_price_ref_FW_E__seg7,wu_b3_vsl_price_ref_FW_W__seg0,wu_b3_vsl_price_ref_FW_W__seg1,wu_b3_vsl_price_ref_FW_W__seg2,wu_b3_vsl_price_ref_FW_W__seg3,wu_b3_vsl_price_ref_FW_W__seg4,wu_b3_vsl_price_ref_FW_W__seg5,wu_b3_vsl_price_ref_FW_W__seg6,wu_b3_vsl_price_ref_FW_W__seg7,wu_b4_barrier_enabled,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_max_veh,wu_faithful_np_feasible_min,wu_faithful_np_feasible_min_veh,wu_faithful_np_original_target,wu_faithful_np_original_target_veh,wu_faithful_np_pd_iters,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projected_target_veh,wu_faithful_np_projection_residual,wu_faithful_np_realized_sum_nin_veh,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error,wu_seg13_active,wu_seg13_budget_FW_E,wu_seg13_budget_FW_W,wu_seg13_evals_FW_E,wu_seg13_evals_FW_W,wu_seg13_floor_alpha_FW_E,wu_seg13_floor_alpha_FW_W,wu_seg13_floor_cong_FW_E,wu_seg13_floor_cong_FW_W,wu_seg13_postsplit_FW_E,wu_seg13_postsplit_FW_W,wu_seg13_presplit_FW_E,wu_seg13_presplit_FW_W,wu_seg13_traj_used_FW_E,wu_seg13_traj_used_FW_W
0.0,0.0,1.4600000213249587e-05,0.0,0.0,0.0,0.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.340000017080456e-05,0.0,0.0,0.0,0.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.5999999959603883e-05,0.0,0.0,0.0,0.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.6200000573007856e-05,0.0,0.0,0.0,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.680000059423037e-05,0.0,0.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.7800000023271423e-05,0.0,0.0,0.0,0.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.38477308044185,5257.561470670913,118.32057499999974,75.0,11.0,1.0,386.0,20,0.004690969855518053,-0.01829626277783471,-0.018234286530633453,0.03433661439508442,-0.10415317025781162,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,6.0,0.0,0.0,229.0177334496739,0.0,1.4673140251998689,229.0177334496739,230.48504747487374,0.0,229.0177334496739,0.0,1.4042566963771037,229.0177334496739,230.42199014605103,0.0,229.0177334496739,0.0,1.8570252144311894,229.0177334496739,230.87475866410512,0.0,229.0177334496739,0.0,1.5264802611822574,229.0177334496739,230.54421371085616,0.0,-0.004891046750666135,-0.00468085565459044,-0.006190084048104059,-0.005088267537274192,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,0.0,0.057197548291523945,0.05785793468535712,0.05850729812326963,0.058797599836151807,0.05922797772128527,0.05895862578819919,0.05844358341253804,0.056985685582096574,0.06267760426222074,0.06328482165154456,0.06386811885849264,0.06417977759548021,0.0645686457578459,0.0643839405883547,0.06387670102292278,0.06245582952234469,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,10.0,1.0,546.5899477144649,465.38477308044185,369.7094397471084,465.38477308044185,0.0,0.0,2.0,51.45520634149432,0.0,1.0,0.0,0.0,0.0,413.9295667389475,465.38477308044185,-413.9295667389475,465.38477308044185,465.38477308044185,0.0,51.45520634149432,1.0,2613.6017934635247,2643.9596772073887,48.0,48.0,,,,,2613.6017934635247,2643.9596772073887,3000.0,3000.0,1.0,1.0
574.6665978369333,5250.0,88.28951099999995,49.0,5.0,1.0,263.0,21,0.008089463286802934,-0.028489416666059385,-0.01816601090613856,0.11705838082706999,0.09112553242709664,6.0,1.0,56.0,56.0,56.0,56.0,62.0,2.0,1.0,6.0,0.0,0.0,281.00199171049496,0.0,2.2761747465195867,279.36995325944986,284.91020490805965,0.0,281.00199171049496,0.0,2.3605835002875892,279.8608037781863,284.5037631430912,0.0,281.00199171049496,0.0,3.562357842027609,279.639976213585,285.92636504943255,0.0,281.00199171049496,0.0,3.198493440387665,279.73634625447073,285.46613060690686,0.0,-0.011233296273040067,-0.009712894433872202,-0.012746148146235708,-0.011986490979165652,1.0,1306.8008967317624,1321.9798386036944,1306.8008967317624,1321.9798386036944,1.0,1.0,0.0,0.1000427601751019,0.09971829659757621,0.09949478747134624,0.09962667678872546,0.09948213587930238,0.09985617232047855,0.09989684501352994,0.0999327382360617,0.10409079193386876,0.10381648786573336,0.10365762312784081,0.10533022508018632,0.10089258775382,0.0999478244431243,0.10001373264800222,0.10005305113083747,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,10.0,1.0,741.2752132215488,574.6665978369333,418.156607983237,574.6665978369333,-1602.3765936833668,-1602.3765936833668,1.0,75.73033854411835,0.0,1.0,0.0,0.0,0.0,498.93625929281495,574.6665978369333,-2101.3128529761816,574.6665978369333,574.6665978369333,-1602.3765936833668,75.73033854411835,1.0,2609.9498217176138,2640.0501782823862,48.0,48.0,,,,,2609.9498217176138,2640.0501782823862,3000.0,3000.0,,
780.590292275781,6000.0,94.37725090000004,49.0,5.0,0.0,892.0,22,-0.03230287386952073,-0.008464925028939734,0.011031875284029604,0.2942050863111521,0.12075003409126632,6.0,1.0,56.0,56.0,56.0,62.0,62.0,3.0,1.0,6.0,0.0,0.0,328.7785493738354,0.0,5.169380209426777,328.8571442259399,333.86933473115766,1.0,328.7785493738354,0.0,3.2935382320702047,326.88507749979874,333.9655594799423,0.0,328.7785493738354,0.0,6.975206388918423,329.2183294151401,335.31397572144914,1.0,328.7785493738354,0.0,5.063902729594247,327.19855490060945,335.4224465766556,0.0,-0.008254070938744935,-0.01379064320555517,-0.009364379427970224,-0.015167434255193239,1.0,1304.9749108588069,1320.0250891411931,1304.9749108588069,1320.0250891411931,,,0.0,0.09699474115883219,0.09488773891562624,0.09535426120434103,0.1,0.1,0.1,0.1,0.1,-0.00746340867263342,-0.038266377137643026,-0.038561250320154276,-0.002097656581761065,0.1,0.1,0.1,0.1,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,80.0,80.0,90.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,780.590292275781,0.0,780.590292275781,1.0,,,61.0,66.0,,,,,,,,,1.0,1.0
889.1579616043559,6000.0,93.98196219999954,49.0,5.0,0.0,917.0,23,0.16378917503522816,-0.2646649417687061,0.08485996016309756,0.6760484145695028,0.733388909656606,6.0,1.0,56.0,56.0,56.0,56.0,56.0,4.0,1.0,6.0,0.0,0.0,386.9905438036829,0.0,19.675635240539236,386.9905438036829,367.3149085631437,0.0,386.9905438036829,0.0,5.277151438320857,386.9905438036829,381.713392365362,0.0,386.9905438036829,0.0,20.691900734580145,386.9905438036829,366.29864306910275,0.0,386.9905438036829,0.0,5.435255463292492,386.9905438036829,381.55528834039035,0.0,0.06565045994056057,0.017590504794403047,0.0692804556127714,0.018117518210975164,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.1,0.1,0.1,0.0,0.0013131478157276887,0.0,-0.014030394462096751,0.0,-0.10383792217647123,0.05674483500043372,-0.0018743346959487553,0.0,0.0011300142622218345,0.0,0.0,0.0,1.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,889.1579616043559,0.0,889.1579616043559,1.0,,,64.0,65.0,,,,,,,,,1.0,1.0
937.6784494739126,6000.0,93.36034519999976,49.0,5.0,0.0,902.0,24,-0.13847090817906219,-0.013725386789244697,0.0576364187158112,1.0106211738030608,1.9289349607364408,6.0,1.0,51.0,62.0,56.0,50.0,50.0,5.0,1.0,6.0,0.0,0.0,431.13236130293916,0.0,16.80367273907791,431.13236130293916,414.32868856386125,0.0,431.13236130293916,0.0,9.675589878724509,431.13236130293916,421.45677142421465,0.0,431.13236130293916,0.0,24.336786076148087,431.13236130293916,406.79557522679113,0.0,431.13236130293916,0.0,9.82110034523464,431.13236130293916,421.31126095770446,0.0,0.056198387345612326,0.03225196626241503,0.08112262025382677,0.032737001150782326,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.047939079686445396,0.08853567108821991,-0.03400908803880327,0.0,-0.01194729048514489,0.0,0.12870120798353923,0.0,0.1,0.02247817324561687,-0.06620463049311187,0.0,0.002805435515782051,0.0012118462802135355,0.0,0.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,937.6784494739126,0.0,937.6784494739126,1.0,,,63.0,66.0,,,,,,,,,1.0,1.0
951.134603615774,6000.0,91.95167909999964,49.0,5.0,0.0,858.0,25,0.22714528504339776,-0.01614987357413596,0.03656851327560362,1.2242806256912226,2.0432120952840593,6.0,1.0,57.0,62.0,56.0,44.0,44.0,6.0,1.0,6.0,0.0,0.0,463.23858695150346,0.0,28.36248526538236,463.23858695150346,434.8761016861211,0.0,463.23858695150346,0.0,3.407871032420644,463.23858695150346,459.8307159190828,0.0,463.23858695150346,0.0,22.76602431767708,463.23858695150346,440.4725626338263,0.0,463.23858695150346,0.0,4.513780908654667,463.23858695150346,458.7248060428488,0.0,0.09501195354312747,0.01148046419299457,0.07249228972393132,0.014605678453608183,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.2365061974324405,0.2391567205595173,-0.006801424767940389,0.0,0.03792282972492842,0.002691572323249147,0.21924504418423751,0.0,-0.0206015479751521,0.01361669709701836,0.27377892584850944,0.0,0.0,-1.9079567712765312e-05,0.00054357516943071,0.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,90.0,90.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,951.134603615774,0.0,951.134603615774,1.0,,,61.0,64.0,,,,,,,,,1.0,1.0
990.2395701254837,6000.0,93.53514249999989,49.0,5.0,0.0,879.0,26,-0.12145618741560103,-0.10532522245424136,0.07913491764225786,0.9360013076812242,1.720420006887288,6.0,1.0,51.0,62.0,56.0,38.0,38.0,7.0,1.0,6.0,0.0,0.0,457.6337299047101,0.0,17.877174942892452,457.6337299047101,439.7565549618177,0.0,457.6337299047101,0.0,1.901512330626133,457.6337299047101,459.5352422353362,0.0,457.6337299047101,0.0,27.279534127679995,457.6337299047101,430.3541957770301,0.0,457.6337299047101,0.0,1.2900909917839272,457.6337299047101,458.92382089649396,0.0,0.05959058314297465,-0.0063383744354204435,0.09093178042559998,-0.004300303305946235,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,1.055167266809792,1.325439031570891,0.0,0.0,-0.012827256460906256,0.06670685628369205,-0.02534883665422427,0.0,-0.0004566117159818363,-0.006437551428554757,-0.15230150636239798,0.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,90.0,90.0,90.0,90.0,50.0,90.0,90.0,80.0,50.0,90.0,90.0,90.0,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,990.2395701254837,0.0,990.2395701254837,1.0,,,61.0,64.0,,,,,,,,,1.0,1.0
1070.2584311036403,5550.0,91.91746710000007,49.0,4.0,0.0,821.0,27,0.07869834097008244,-0.05857646289661807,0.04709978265063627,1.9917440584327686,2.2070791394500127,6.0,1.0,57.0,62.0,56.0,32.0,32.0,8.0,1.0,6.0,0.0,0.0,468.86900730806485,0.0,10.703744226060053,468.86900730806485,458.1652630820048,0.0,468.86900730806485,0.0,0.2111909187905212,468.86900730806485,469.0801982268554,0.0,468.86900730806485,0.0,11.56095487104244,468.86900730806485,457.30805243702235,0.0,468.86900730806485,0.0,0.9008556868252526,468.86900730806485,469.76986299489016,0.0,0.03565123440411142,-0.000724507256664045,0.038374625479976596,-0.0029467878735002983,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.7626140670361714,0.9748955902178473,0.0,0.0,-0.09751728556591673,-0.31254803476930526,0.32981672033709303,0.0,0.00287649774590637,-0.00445011605951553,0.1,0.0016043042397040352,0.000396157029982902,0.0,0.0,0.0,1.0,50.0,50.0,90.0,90.0,90.0,90.0,50.0,90.0,90.0,80.0,100.0,90.0,90.0,90.0,90.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1070.2584311036403,0.0,1070.2584311036403,1.0,,,56.0,65.0,,,,,,,,,1.0,1.0
