N_P_star,N_UF_star,computation_time_sec,leader_candidate_count,leader_full_evaluated_count,leader_serial_override,solver_evaluations,step,wu_b2_price_A,wu_b2_price_B,wu_b2_price_C,wu_b2_price_D,wu_b2_price_F,wu_b2_price_delta_sec,wu_b2_price_enabled,wu_b2_price_ref_A,wu_b2_price_ref_B,wu_b2_price_ref_C,wu_b2_price_ref_D,wu_b2_price_ref_F,wu_b2_price_refresh_count,wu_b2_price_refreshed,wu_b2_price_trust_sec,wu_b3_cliff_both_FW_E,wu_b3_cliff_both_FW_W,wu_b3_meter_fd3_R_D_E_base,wu_b3_meter_fd3_R_D_E_cliffup,wu_b3_meter_fd3_R_D_E_curv,wu_b3_meter_fd3_R_D_E_hi,wu_b3_meter_fd3_R_D_E_lo,wu_b3_meter_fd3_R_D_E_nonlin,wu_b3_meter_fd3_R_D_W_base,wu_b3_meter_fd3_R_D_W_cliffup,wu_b3_meter_fd3_R_D_W_curv,wu_b3_meter_fd3_R_D_W_hi,wu_b3_meter_fd3_R_D_W_lo,wu_b3_meter_fd3_R_D_W_nonlin,wu_b3_meter_fd3_R_F_E_base,wu_b3_meter_fd3_R_F_E_cliffup,wu_b3_meter_fd3_R_F_E_curv,wu_b3_meter_fd3_R_F_E_hi,wu_b3_meter_fd3_R_F_E_lo,wu_b3_meter_fd3_R_F_E_nonlin,wu_b3_meter_fd3_R_F_W_base,wu_b3_meter_fd3_R_F_W_cliffup,wu_b3_meter_fd3_R_F_W_curv,wu_b3_meter_fd3_R_F_W_hi,wu_b3_meter_fd3_R_F_W_lo,wu_b3_meter_fd3_R_F_W_nonlin,wu_b3_meter_price_R_D_E,wu_b3_meter_price_R_D_W,wu_b3_meter_price_R_F_E,wu_b3_meter_price_R_F_W,wu_b3_meter_price_enabled,wu_b3_meter_price_ref_R_D_E,wu_b3_meter_price_ref_R_D_W,wu_b3_meter_price_ref_R_F_E,wu_b3_meter_price_ref_R_F_W,wu_b3_release_ratio_FW_E,wu_b3_release_ratio_FW_W,wu_b3_release_refresh,wu_b3_vsl_price_FW_E__seg0,wu_b3_vsl_price_FW_E__seg1,wu_b3_vsl_price_FW_E__seg2,wu_b3_vsl_price_FW_E__seg3,wu_b3_vsl_price_FW_E__seg4,wu_b3_vsl_price_FW_E__seg5,wu_b3_vsl_price_FW_E__seg6,wu_b3_vsl_price_FW_E__seg7,wu_b3_vsl_price_FW_W__seg0,wu_b3_vsl_price_FW_W__seg1,wu_b3_vsl_price_FW_W__seg2,wu_b3_vsl_price_FW_W__seg3,wu_b3_vsl_price_FW_W__seg4,wu_b3_vsl_price_FW_W__seg5,wu_b3_vsl_price_FW_W__seg6,wu_b3_vsl_price_FW_W__seg7,wu_b3_vsl_price_enabled,wu_b3_vsl_price_ref_FW_E__seg0,wu_b3_vsl_price_ref_FW_E__seg1,wu_b3_vsl_price_ref_FW_E__seg2,wu_b3_vsl_price_ref_FW_E__seg3,wu_b3_vsl_price_ref_FW_E__seg4,wu_b3_vsl_price_ref_FW_E__seg5,wu_b3_vsl_price_ref_FW_E__seg6,wu_b3_vsl_price_ref_FW_E__seg7,wu_b3_vsl_price_ref_FW_W__seg0,wu_b3_vsl_price_ref_FW_W__seg1,wu_b3_vsl_price_ref_FW_W__seg2,wu_b3_vsl_price_ref_FW_W__seg3,wu_b3_vsl_price_ref_FW_W__seg4,wu_b3_vsl_price_ref_FW_W__seg5,wu_b3_vsl_price_ref_FW_W__seg6,wu_b3_vsl_price_ref_FW_W__seg7,wu_b4_barrier_enabled,wu_faithful_active,wu_faithful_np_bias_ratio,wu_faithful_np_cand_lambda,wu_faithful_np_cand_lambda_applied,wu_faithful_np_feasible_max,wu_faithful_np_feasible_max_veh,wu_faithful_np_feasible_min,wu_faithful_np_feasible_min_veh,wu_faithful_np_original_target,wu_faithful_np_original_target_veh,wu_faithful_np_pd_iters,wu_faithful_np_pd_residual,wu_faithful_np_predictor_current_interval,wu_faithful_np_predictor_legacy,wu_faithful_np_predictor_mode_code,wu_faithful_np_predictor_phase_substep,wu_faithful_np_predictor_storage_aware,wu_faithful_np_projected_target,wu_faithful_np_projected_target_veh,wu_faithful_np_projection_residual,wu_faithful_np_realized_sum_nin_veh,wu_faithful_np_sum_nin,wu_faithful_np_target,wu_faithful_np_target_error,wu_seg13_active,wu_seg13_budget_FW_E,wu_seg13_budget_FW_W,wu_seg13_evals_FW_E,wu_seg13_evals_FW_W,wu_seg13_floor_alpha_FW_E,wu_seg13_floor_alpha_FW_W,wu_seg13_floor_cong_FW_E,wu_seg13_floor_cong_FW_W,wu_seg13_postsplit_FW_E,wu_seg13_postsplit_FW_W,wu_seg13_presplit_FW_E,wu_seg13_presplit_FW_W,wu_seg13_traj_used_FW_E,wu_seg13_traj_used_FW_W
0.0,0.0,1.6300007700920105e-05,0.0,0.0,0.0,0.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.7700003809295595e-05,0.0,0.0,0.0,0.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.9099999917671084e-05,0.0,0.0,0.0,0.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.4999997802078724e-05,0.0,0.0,0.0,0.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.7400001524947584e-05,0.0,0.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,1.1299998732283711e-05,0.0,0.0,0.0,0.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.68187163913217,5974.085647692667,109.07927909999853,75.0,9.0,1.0,282.0,20,-0.008302510421244524,-0.034947871519006954,-0.019982492792651442,-0.0384452339450833,-0.10812194391289649,6.0,1.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,6.0,0.0,0.0,203.50598325231005,0.0,1.0207490103328496,203.50598325231005,204.5267322626429,0.0,203.50598325231005,0.0,0.6844871159555623,203.50598325231005,204.1904703682656,0.0,203.50598325231005,0.0,1.5967533371452873,203.50598325231005,205.10273658945533,0.0,203.50598325231005,0.0,1.4224565237359457,203.50598325231005,204.928439776046,0.0,-0.0034024967011094987,-0.0022816237198518743,-0.005322511123817625,-0.004741521745786486,1.0,1500.0,1500.0,1500.0,1500.0,1.0,1.0,0.0,0.06021242925078818,0.060871785384049026,0.06151790854680579,0.061808551733313524,0.06224197257758686,0.061972622765789076,0.06145785903712761,0.05999975193918576,0.05591545674778873,0.05652165567309941,0.05710172808623524,0.05741302014685106,0.057804688387200896,0.057620619505639147,0.05711378019974287,0.05569289667070842,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,1.0,0.0,0.0,505.45333548159283,438.68187163913217,372.29787163913227,438.68187163913217,438.68187163913217,438.68187163913217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,438.68187163913217,438.68187163913217,0.0,438.68187163913217,438.68187163913217,438.68187163913217,0.0,1.0,2974.085647692667,3000.0,48.0,48.0,,0.0,,0.2109280514391907,2974.085647692667,3000.0,3000.0,3000.0,,
560.4028536864893,5982.920510541009,81.35550499999954,49.0,5.0,1.0,294.0,21,-0.0013632708175288308,-0.04375819138742496,-0.021462054531631823,-0.07556673272307309,0.1776941673109366,6.0,1.0,56.0,56.0,56.0,56.0,62.0,2.0,1.0,6.0,0.0,0.0,239.28614729030676,0.0,2.005816371235312,239.28915310354876,241.28895784830007,1.0,239.28614729030676,0.0,1.1653332280278619,239.28614729030676,240.45148051833462,0.0,239.28614729030676,0.0,3.2148810395754026,239.22587309164933,242.5613025285396,0.0,239.28614729030676,0.0,2.642687271344016,239.28614729030676,241.9288345616508,0.0,-0.006390026805997836,-0.0038844440934262064,-0.01065778224958336,-0.008808957571146815,1.0,1487.0428238463335,1500.0,1487.0428238463335,1500.0,1.0,1.0,0.0,0.10020905823574644,0.09989108137472656,0.09977471031271835,0.10073004764063231,0.10070517318530481,0.0999208515450503,0.09998380000111809,0.10003740081206,0.1019047817897027,0.10289061057414131,0.1030422059890677,0.10405855971266594,0.10418038146805858,0.10075789063139115,0.10081842271346897,0.10067182819300236,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1.0,0.05,0.0,1.0,675.0488536864893,560.4028536864893,427.22745962290134,560.4028536864893,560.4028536864893,560.4028536864893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,560.4028536864893,560.4028536864893,0.0,560.4028536864893,560.4028536864893,560.4028536864893,0.0,1.0,2982.9205105410088,3000.0,48.0,48.0,,0.0,,0.2072872117341647,2982.9205105410088,3000.0,3000.0,3000.0,,
735.5151206741034,5958.4447477834965,83.34020580000652,49.0,4.0,1.0,300.0,22,-0.007986140131330994,-0.05135624979528057,-0.007281159156548813,-0.08104870984116837,-0.22052912593843635,6.0,1.0,56.0,56.0,56.0,56.0,56.0,3.0,1.0,6.0,0.0,0.0,270.59431399885864,0.0,2.511773599385606,270.24000476459855,273.4603968325044,0.0,270.59431399885864,0.0,2.0043002643974432,270.59431399885864,272.5986142632561,0.0,270.59431399885864,0.0,3.7327479300478217,270.35912371960274,274.56225220816236,0.0,270.59431399885864,0.0,3.536415110089365,270.59431399885864,274.130729108948,0.0,-0.01043752749173119,-0.006681000881324811,-0.01362264849296681,-0.01178805036696455,1.0,1491.4602552705044,1500.0,1491.4602552705044,1500.0,1.0,1.0,0.0,0.10133659449628568,0.12394368490867151,0.12299962565666789,0.1032250540293056,0.10359021786446902,0.1,0.1,0.1,0.09851320921534139,-0.015080502952574192,-0.017449861165087198,-5.0528395665593376e-05,-0.0007098311426506857,0.09999767338075323,0.1,0.1,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,0.0,1.0,0.16844106917545898,0.0,1.0,911.8688716287993,735.5151206741034,574.0043350594572,735.5151206741034,-1294.1494029786063,-1294.1494029786063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,658.4704692017926,735.5151206741034,-1952.619872180399,735.5151206741034,735.5151206741034,-1294.1494029786063,77.04465147231076,1.0,2958.444747783497,3000.0,48.0,56.0,,0.0,,0.43831335415955897,2958.444747783497,3000.0,3000.0,3000.0,,
844.0072809109563,5400.0,81.84500309999567,49.0,5.0,1.0,792.0,23,0.02481066823367628,-0.07787940293681292,0.018807675231605425,0.07626962203186864,0.12614275772034922,6.0,1.0,56.0,56.0,56.0,56.0,62.0,4.0,1.0,6.0,0.0,0.0,293.4227102130458,0.0,1.0052604328348025,293.249139459932,292.5910205333248,1.0,293.4227102130458,0.0,2.9457501472395506,293.4227102130458,296.36846036028527,0.0,293.4227102130458,0.0,0.319323231173712,292.15660712757773,294.36949006734017,0.0,293.4227102130458,0.0,4.84250353861114,293.4227102130458,298.2652137516569,0.0,0.0020516360027712614,-0.009819167157464979,-0.0068984952803898625,-0.016141678462037134,1.0,1479.2223738917485,1500.0,1479.2223738917485,1500.0,1.0,1.0,0.0,0.10919873256545429,-0.00023685144903602337,-0.07266198520810666,-0.01755469831188918,0.00022688429757806717,0.0,0.0,0.0,0.08627978077611188,-0.024195706832163384,-0.015150859270397454,-0.007550391688941361,0.002390415441158389,0.1,0.0007846675402504389,0.0,1.0,90.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,0.0,1.0,0.27247694032600095,0.0,1.0,956.4663484897496,844.0072809109563,666.4911632827624,844.0072809109563,-1307.2619457682513,-1307.2619457682513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,738.9849595845092,844.0072809109563,-2046.2469053527605,844.0072809109563,844.0072809109563,-1307.2619457682513,105.02232132644713,1.0,2554.221860320268,2845.778139679732,66.0,68.0,,,,,2554.221860320268,2845.778139679732,3000.0,3000.0,1.0,1.0
807.2255078795225,6000.0,83.9924311000068,49.0,5.0,0.0,959.0,24,0.032080541505191386,-0.09129224898989763,0.0023923633638083617,-0.028285301084525136,-0.05665992693497849,6.0,1.0,56.0,56.0,56.0,50.0,56.0,5.0,1.0,6.0,0.0,0.0,308.84242797650927,0.0,4.135105239179097,307.1063558743041,314.71360531789355,0.0,308.84242797650927,0.0,3.239325363761054,308.99550787105204,311.9286734457276,1.0,308.84242797650927,0.0,4.788521589932429,306.63943589518635,315.8339416477646,0.0,308.84242797650927,0.0,5.552593976444086,308.70021028083534,314.53723964862735,0.0,-0.013224991670205199,-0.007777991408072019,-0.014894028230610713,-0.01529964819537407,1.0,1277.110930160134,1422.889069839866,1277.110930160134,1422.889069839866,,,0.0,-0.004871203890744624,-0.018906535454547506,-0.030550382752015357,0.0,0.0,0.0,0.0,0.0,0.09112812034661459,-0.0196861502616672,-0.013468223691502424,-0.0024729028741775844,0.0016091750217764656,0.008627251783690504,0.0,0.0,1.0,90.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,0.0,1.0,0.27247694032600095,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,807.2255078795225,0.0,807.2255078795225,1.0,,,66.0,68.0,,,,,,,,,1.0,1.0
809.094081849013,6000.0,81.82232039999508,49.0,5.0,0.0,898.0,25,0.01932930562816907,-0.23071183960055586,-0.003261315525713921,0.9872024728170906,1.0299757789114057,6.0,1.0,56.0,56.0,56.0,50.0,56.0,6.0,1.0,6.0,0.0,0.0,333.5448891294137,0.0,14.792746159657895,333.5448891294137,318.7521429697558,0.0,333.5448891294137,0.0,1.6779336526055886,333.5448891294137,335.2228227820193,0.0,333.5448891294137,0.0,16.629313595381973,333.5448891294137,316.91557553403175,0.0,333.5448891294137,0.0,3.292430908478991,333.5448891294137,336.83732003789265,0.0,0.04861731158785484,-0.005555952922621638,0.054761873195982934,-0.010843961505610717,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,0.08498698923385746,0.16632601081213672,0.12690787040674856,0.0,0.0022232475476016587,-0.03594522088606311,-0.010217389053286752,0.0,0.10718557435223737,-0.014358073990975485,-0.00048602001824296116,0.006070346858942343,0.0,0.0014903218612097647,0.0,0.0,1.0,90.0,80.0,80.0,90.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,0.0,1.0,0.22851532582720452,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,809.094081849013,0.0,809.094081849013,1.0,,,62.0,69.0,,,,,,,,,1.0,1.0
824.599498723613,6000.0,78.47529600000416,49.0,4.0,0.0,947.0,26,0.09761663919648578,-0.14184763286692118,0.059190269400805774,0.2958715862483287,0.5925588196374003,6.0,1.0,56.0,62.0,56.0,44.0,50.0,7.0,1.0,6.0,0.0,0.0,329.6397470234717,0.0,0.08313350414903198,329.6397470234717,329.5566135193227,0.0,329.6397470234717,0.0,0.6451185064905758,329.6397470234717,330.2848655299623,0.0,329.6397470234717,0.0,2.6224863111210652,329.6397470234717,332.26223333459274,0.0,329.6397470234717,0.0,2.5368239601723417,329.6397470234717,332.1765709836441,0.0,0.00027711168049677327,-0.0021503950216352524,-0.008741621037070027,-0.008456079867241329,1.0,1500.0,1500.0,1500.0,1500.0,,,0.0,-0.014176940933062631,-0.18859707936656847,0.006258987163057131,0.0,0.0,0.0,0.0,0.0,0.026004111455258896,0.0046049966440142144,0.019546478371234778,0.002059754228500488,0.002604909875981676,0.009149128762670067,0.0,0.0,1.0,90.0,50.0,50.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,0.0,1.0,0.1894512122620966,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,824.599498723613,0.0,824.599498723613,1.0,,,62.0,69.0,,,,,,,,,1.0,1.0
